transaction_id,timestamp,amount,transaction_status,fraud_flag,user_id,receiver_id
TXN0000186736,2024-03-18 20:42:56,311,FAILED,0,153,8
TXN0000212854,2024-06-20 13:49:20,2332,SUCCESS,0,107,16
TXN0000161597,2024-07-17 12:29:20,447,SUCCESS,0,190,27
TXN0000028511,2024-06-13 20:44:35,226,SUCCESS,0,21,4
TXN0000123647,2024-09-18 21:48:14,2952,SUCCESS,0,66,39
TXN0000126247,2024-10-20 18:45:42,654,SUCCESS,0,49,4
TXN0000222914,2024-03-22 19:19:43,167,SUCCESS,0,76,15
TXN0000167963,2024-04-25 19:44:59,157,SUCCESS,0,27,18
TXN0000167345,2024-12-15 18:09:44,122,SUCCESS,0,162,22
TXN0000035567,2024-07-29 14:30:38,1240,SUCCESS,0,158,1
TXN0000050435,2024-09-24 11:12:27,2509,SUCCESS,0,6,14
TXN0000051285,2024-02-22 10:30:31,170,SUCCESS,0,130,28
TXN0000010924,2024-10-03 19:51:09,235,SUCCESS,0,159,33
TXN0000210791,2024-12-13 09:40:00,2577,SUCCESS,0,240,17
TXN0000175818,2024-01-18 04:07:23,120,SUCCESS,0,348,17
TXN0000098165,2024-09-07 13:09:19,311,SUCCESS,0,62,15
TXN0000108913,2024-11-19 12:55:27,559,SUCCESS,0,31,22
TXN0000143757,2024-07-14 23:50:37,126,SUCCESS,0,315,23
TXN0000202361,2024-05-11 16:56:03,826,SUCCESS,0,27,16
TXN0000076296,2024-07-29 05:20:24,193,SUCCESS,0,45,17
TXN0000193118,2024-07-19 21:34:14,286,SUCCESS,0,102,4
TXN0000213939,2024-08-18 20:28:10,3961,SUCCESS,0,21,19
TXN0000039031,2024-11-03 16:16:02,611,SUCCESS,0,177,5
TXN0000241499,2024-03-06 11:05:58,1325,SUCCESS,0,2,17
TXN0000025661,2024-07-03 21:44:06,433,SUCCESS,0,95,25
TXN0000158207,2024-06-28 23:44:30,2520,SUCCESS,0,63,6
TXN0000007256,2024-03-16 11:39:27,29,SUCCESS,0,26,21
TXN0000174670,2024-01-09 16:59:39,333,SUCCESS,0,87,9
TXN0000137555,2024-05-16 12:44:46,2449,SUCCESS,0,30,31
TXN0000040828,2024-08-23 21:29:36,2142,SUCCESS,0,115,36
TXN0000155650,2024-01-09 21:21:07,150,SUCCESS,0,5,2
TXN0000186210,2024-11-30 15:47:00,192,SUCCESS,0,41,17
TXN0000197561,2024-06-09 22:42:23,402,SUCCESS,0,272,7
TXN0000076687,2024-05-13 14:16:59,837,SUCCESS,0,82,24
TXN0000164739,2024-12-06 16:47:10,314,SUCCESS,0,331,19
TXN0000190033,2024-05-17 15:46:41,180,SUCCESS,0,362,29
TXN0000248513,2024-06-10 12:10:45,1380,SUCCESS,0,236,17
TXN0000101204,2024-05-17 12:12:29,785,SUCCESS,0,10,24
TXN0000066530,2024-08-07 21:58:33,80,SUCCESS,0,22,5
TXN0000119001,2024-08-31 13:29:02,132,SUCCESS,0,228,10
TXN0000068963,2024-11-28 09:52:40,98,SUCCESS,0,45,22
TXN0000104838,2024-05-11 01:13:19,241,SUCCESS,0,67,2
TXN0000224713,2024-07-16 20:33:35,569,SUCCESS,0,128,1
TXN0000172900,2024-05-27 19:29:30,3192,SUCCESS,0,66,22
TXN0000248826,2024-07-23 10:22:49,455,SUCCESS,0,177,14
TXN0000178093,2024-12-04 14:42:55,1262,SUCCESS,0,41,17
TXN0000212172,2024-09-10 21:15:42,487,SUCCESS,0,148,7
TXN0000106495,2024-05-05 13:26:22,1748,SUCCESS,0,9,21
TXN0000017302,2024-10-12 08:52:02,352,SUCCESS,0,94,22
TXN0000003738,2024-03-01 11:35:20,461,SUCCESS,0,385,7
TXN0000179404,2024-05-23 21:36:30,491,SUCCESS,0,128,18
TXN0000011538,2024-11-19 15:29:01,2291,SUCCESS,0,168,17
TXN0000146446,2024-02-19 10:12:30,3054,SUCCESS,0,324,17
TXN0000180546,2024-01-21 03:23:25,77,SUCCESS,0,25,21
TXN0000141185,2024-03-09 17:09:13,3635,SUCCESS,0,189,13
TXN0000131520,2024-07-14 21:19:50,113,SUCCESS,0,121,8
TXN0000200035,2024-05-07 11:44:19,604,SUCCESS,0,31,39
TXN0000096861,2024-11-24 11:34:07,1052,SUCCESS,0,72,1
TXN0000191514,2024-05-05 19:25:11,188,SUCCESS,0,315,9
TXN0000163174,2024-05-12 16:06:03,2460,SUCCESS,0,41,11
TXN0000100257,2024-10-17 20:57:28,6700,SUCCESS,0,104,12
TXN0000161462,2024-10-14 11:14:50,3004,SUCCESS,0,30,2
TXN0000235491,2024-08-27 18:43:31,2892,SUCCESS,0,259,4
TXN0000128182,2024-06-16 13:19:57,380,SUCCESS,0,162,2
TXN0000241419,2024-12-28 13:14:28,117,SUCCESS,0,6,7
TXN0000063035,2024-02-18 18:57:38,854,SUCCESS,0,15,9
TXN0000171597,2024-09-05 12:02:03,523,FAILED,0,36,10
TXN0000048580,2024-02-01 20:06:00,929,SUCCESS,0,58,37
TXN0000152923,2024-04-07 08:16:08,1386,SUCCESS,0,93,23
TXN0000199655,2024-02-26 11:46:30,407,SUCCESS,0,280,17
TXN0000180783,2024-11-06 12:00:14,193,SUCCESS,0,20,27
TXN0000221476,2024-04-10 13:21:16,463,SUCCESS,0,29,14
TXN0000193802,2024-12-30 15:25:37,2030,SUCCESS,0,315,31
TXN0000148665,2024-10-04 19:32:11,402,SUCCESS,0,42,5
TXN0000071336,2024-08-11 15:40:37,3098,SUCCESS,0,158,28
TXN0000168251,2024-03-13 21:33:13,67,SUCCESS,0,154,24
TXN0000217543,2024-01-21 08:23:51,192,SUCCESS,0,106,12
TXN0000189196,2024-04-17 17:13:52,1437,SUCCESS,0,19,29
